Record_id,G_id,BetType_id,Odds1,Odds2,Lastest_modified,Status
R01558,21300307,BT0007,21.14,10.52,2020-07-13 21:23:08,Expired
R01559,42001134,BT0005,12.57,12.66,2022-06-04 23:21:04,Expired
R01560,11700602,BT0007,7.19,16.03,2024-11-20 18:24:39,Expired
R01561,11600391,BT0003,23.73,20.71,2024-10-22 07:12:48,Expired
R01562,12101018,BT0003,23.88,4.08,2022-11-26 05:34:29,Expired
R01563,11400683,BT0005,28.63,5.89,2020-07-01 19:25:53,Expired
R01564,12200613,BT0007,22.97,6.54,2022-04-21 05:12:38,Expired
R01565,11800360,BT0002,20.39,23.2,2021-05-23 13:44:25,Expired
R01566,11601075,BT0007,11.32,19.35,2023-10-27 01:59:03,Expired
R01567,11500113,BT0005,29.25,22.04,2021-07-11 13:10:22,Expired
R01568,21700768,BT0005,13.19,26.74,2021-02-08 09:30:41,Expired
R01569,11901045,BT0003,13.28,23.41,2024-04-19 04:41:37,Expired
R01570,11800345,BT0005,6.96,28.5,2022-05-07 14:16:51,Expired
R01571,21600989,BT0001,1.59,14.32,2022-08-03 03:23:54,Expired
R01572,11600468,BT0007,2.68,23.94,2022-04-03 12:39:13,Expired
R01573,21600735,BT0007,24.15,3.74,2023-08-22 09:31:31,Expired
R01574,22100319,BT0003,4.4,10.41,2024-08-01 09:25:54,Expired
R01575,41400144,BT0007,25.0,29.59,2024-07-23 03:22:24,Expired
R01576,42100730,BT0007,2.86,9.51,2022-10-30 16:35:01,Expired
R01577,21400279,BT0004,14.85,10.49,2023-01-02 12:28:26,Expired
R01578,11700990,BT0003,12.52,18.85,2022-05-29 09:33:41,Expired
R01579,12100250,BT0002,26.13,18.13,2020-01-07 04:42:24,Expired
R01580,21500175,BT0004,24.66,6.37,2023-06-28 02:22:59,Expired
R01581,41800514,BT0007,2.74,21.0,2022-08-20 08:32:56,Expired
R01582,41500407,BT0007,17.25,12.17,2022-11-23 00:16:37,Expired
R01583,21701274,BT0002,15.59,3.73,2022-05-28 19:54:40,Expired
R01584,41300185,BT0002,29.8,15.8,2022-08-26 09:52:05,Expired
R01585,11601213,BT0002,7.32,25.04,2022-09-18 10:36:00,Expired
R01586,41701214,BT0006,4.75,6.13,2021-04-06 00:02:07,Expired
R01587,21900249,BT0003,10.54,21.0,2020-08-05 01:10:36,Expired
R01588,41200801,BT0003,19.97,12.17,2024-08-25 09:49:40,Expired
R01589,11600165,BT0002,26.61,6.08,2020-10-28 21:10:54,Expired
R01590,22000292,BT0006,15.71,19.24,2020-06-17 05:45:33,Expired
R01591,11600308,BT0004,2.25,24.97,2024-04-07 15:42:15,Expired
R01592,22000620,BT0004,25.64,20.25,2022-09-11 04:56:53,Expired
R01593,21900853,BT0001,29.76,29.68,2022-03-21 17:33:50,Expired
R01594,42200014,BT0002,15.33,6.32,2020-02-03 18:02:06,Expired
R01595,21600621,BT0001,15.54,25.27,2020-11-07 07:32:03,Expired
R01596,41200110,BT0007,28.48,29.13,2024-03-21 20:25:15,Expired
R01597,21801278,BT0006,26.06,16.43,2020-09-09 21:35:03,Expired
R01598,21700475,BT0001,29.11,14.95,2024-01-30 10:44:56,Expired
R01599,42000555,BT0007,12.06,2.25,2022-08-31 21:50:05,Expired
R01600,41200753,BT0005,8.17,10.48,2020-07-18 03:09:51,Expired
R01601,12001065,BT0001,15.24,14.76,2022-05-23 12:23:40,Expired
R01602,11200448,BT0004,10.0,29.43,2022-12-05 02:34:46,Expired
R01603,21501205,BT0006,25.26,17.5,2021-01-25 03:45:03,Expired
R01604,41501065,BT0004,25.17,14.05,2024-06-09 14:08:50,Expired
R01605,22100506,BT0003,6.8,6.76,2021-04-18 21:38:11,Expired
R01606,41900409,BT0005,27.0,25.91,2022-07-19 06:00:35,Expired
R01607,21800229,BT0004,4.06,7.3,2021-02-01 18:46:56,Expired
R01608,22200119,BT0005,10.41,29.5,2022-02-13 02:04:54,Expired
R01609,11500498,BT0002,20.29,5.07,2020-10-08 21:28:55,Expired
R01610,41700083,BT0006,23.65,12.75,2023-04-21 11:49:57,Expired
R01611,21900781,BT0001,17.25,21.9,2021-10-15 18:59:06,Expired
R01612,11300156,BT0003,26.96,15.89,2024-07-30 09:44:36,Expired
R01613,11700850,BT0004,27.02,15.87,2023-06-17 13:12:03,Expired
R01614,11200300,BT0007,20.04,18.71,2022-12-12 10:18:50,Expired
R01615,41500287,BT0001,16.09,13.91,2021-07-02 08:38:13,Expired
R01616,11300987,BT0003,29.39,10.98,2020-01-19 15:59:20,Expired
R01617,11801201,BT0003,26.05,29.29,2021-03-15 19:27:59,Expired
R01618,21400045,BT0007,18.64,19.23,2023-05-01 07:04:13,Expired
R01619,11700921,BT0005,29.77,13.81,2021-10-19 08:12:01,Expired
R01620,21201049,BT0002,24.61,29.87,2023-08-15 20:35:40,Expired
R01621,21901262,BT0003,6.74,19.84,2022-09-28 12:29:20,Expired
R01622,11700883,BT0007,15.16,11.87,2023-08-01 14:09:03,Expired
R01623,11301286,BT0005,25.67,11.81,2022-01-03 20:37:48,Expired
R01624,21400004,BT0003,5.71,15.57,2022-07-24 18:30:06,Expired
R01625,41700221,BT0006,10.23,25.5,2022-07-13 03:15:28,Expired
R01626,21600654,BT0006,17.19,28.63,2024-01-02 00:32:30,Expired
R01627,41400716,BT0005,25.09,27.46,2020-11-17 21:38:53,Expired
R01628,11900735,BT0001,11.28,23.0,2022-04-18 20:36:11,Expired
R01629,41200627,BT0003,8.12,25.0,2020-03-20 02:38:23,Expired
R01630,21801292,BT0006,2.36,27.39,2021-03-18 01:19:45,Expired
R01631,12201054,BT0005,24.1,19.43,2021-09-14 16:14:44,Expired
R01632,11800665,BT0003,21.78,11.05,2022-08-11 20:55:43,Expired
R01633,11900173,BT0003,11.37,18.57,2020-09-15 06:01:45,Expired
R01634,41600455,BT0006,27.1,16.31,2024-08-11 20:42:06,Expired
R01635,42101295,BT0005,9.88,12.92,2020-10-31 20:33:47,Expired
R01636,41400736,BT0002,11.96,13.65,2024-06-04 18:19:16,Expired
R01637,41800455,BT0005,16.17,8.61,2020-06-14 20:56:15,Expired
R01638,21200493,BT0004,10.81,10.72,2021-07-12 12:42:45,Expired
R01639,22100716,BT0003,27.54,13.82,2022-08-03 17:21:00,Expired
R01640,42200411,BT0002,26.13,17.36,2020-10-14 04:16:13,Expired
R01641,41600113,BT0007,15.65,23.85,2021-11-30 12:33:21,Expired
R01642,11900324,BT0007,11.83,26.58,2024-09-29 11:35:46,Expired
R01643,21400979,BT0001,7.45,21.99,2024-05-10 03:39:27,Expired
R01644,22200210,BT0007,28.72,5.78,2022-04-19 12:43:39,Expired
R01645,41200092,BT0003,14.11,11.81,2022-03-29 05:22:08,Expired
R01646,11800380,BT0004,25.46,20.85,2024-06-10 08:50:08,Expired
R01647,21200048,BT0005,20.64,16.43,2022-04-04 05:02:48,Expired
R01648,11700369,BT0003,23.91,7.62,2022-09-09 07:10:07,Expired
R01649,21400298,BT0006,29.91,9.3,2021-02-24 10:37:29,Expired
R01650,11301238,BT0003,22.26,25.07,2023-10-08 13:23:11,Expired
R01651,11800153,BT0004,3.31,21.14,2022-12-02 02:52:40,Expired
R01652,42100571,BT0006,19.3,16.38,2020-04-17 13:09:59,Expired
R01653,21600755,BT0007,21.03,10.77,2020-01-20 03:50:52,Expired
R01654,41400930,BT0004,6.23,3.84,2023-04-02 02:00:04,Expired
R01655,22100849,BT0002,13.35,13.13,2020-06-27 04:40:33,Expired
R01656,12001060,BT0003,18.8,14.17,2024-03-25 10:11:19,Expired
R01657,42200471,BT0006,26.52,27.41,2021-03-16 14:15:19,Expired
R01658,21400419,BT0001,9.21,8.24,2020-10-26 12:56:47,Expired
R01659,42000667,BT0006,4.23,5.19,2020-06-09 14:19:16,Expired
R01660,41500256,BT0005,27.79,11.45,2020-02-16 15:52:26,Expired
R01661,21801090,BT0005,12.34,28.07,2024-02-16 20:37:33,Expired
R01662,11500584,BT0004,8.47,2.47,2022-10-01 08:06:21,Expired
R01663,11801267,BT0006,28.49,23.0,2020-05-09 11:52:58,Expired
R01664,12100091,BT0004,7.13,21.05,2020-09-05 04:19:54,Expired
R01665,41900161,BT0003,29.29,2.57,2022-12-21 14:52:51,Expired
R01666,42100128,BT0001,19.65,5.57,2022-12-09 07:50:10,Expired
R01667,21501015,BT0006,10.13,25.19,2021-01-20 23:23:57,Expired
R01668,11300549,BT0007,21.61,13.52,2022-03-21 18:46:27,Expired
R01669,21300865,BT0001,5.48,21.01,2021-03-07 18:05:58,Expired
R01670,22000303,BT0002,17.35,9.36,2022-12-20 15:07:48,Expired
R01671,21400312,BT0007,16.74,29.61,2023-07-10 01:54:48,Expired
R01672,11500252,BT0006,25.18,29.5,2024-07-12 21:42:56,Expired
R01673,42100743,BT0005,14.06,21.14,2023-07-03 00:01:20,Expired
R01674,21701130,BT0002,24.23,13.68,2021-07-02 22:55:41,Expired
R01675,12100044,BT0004,12.24,27.57,2021-07-16 20:35:39,Expired
R01676,11900146,BT0004,29.57,14.34,2023-07-08 04:35:55,Expired
R01677,11300049,BT0007,25.89,17.41,2023-05-10 08:50:37,Expired
R01678,42000981,BT0005,25.12,20.4,2021-05-12 05:44:12,Expired
R01679,21500221,BT0004,16.0,21.12,2022-03-31 11:15:32,Expired
R01680,41301110,BT0005,19.87,27.85,2023-04-26 22:33:24,Expired
R01681,12000808,BT0003,23.64,6.82,2024-05-13 14:03:01,Expired
R01682,41600654,BT0005,20.31,19.95,2023-07-14 02:42:56,Expired
R01683,21800995,BT0004,15.42,12.62,2024-10-20 23:16:05,Expired
R01684,21200184,BT0003,28.75,8.14,2024-02-26 07:47:22,Expired
R01685,11301174,BT0003,20.96,11.45,2022-09-07 07:35:47,Expired
R01686,42200212,BT0002,27.59,25.42,2024-07-24 15:55:38,Expired
R01687,11700895,BT0003,20.14,23.78,2022-01-07 11:07:23,Expired
R01688,41700322,BT0002,9.27,17.66,2021-09-13 18:58:35,Expired
R01689,41200041,BT0001,25.17,21.72,2021-10-31 09:49:56,Expired
R01690,21700553,BT0005,5.11,9.99,2024-11-23 13:14:08,Expired
R01691,42000725,BT0006,21.39,18.81,2023-06-25 09:18:33,Expired
R01692,41900313,BT0006,19.7,6.82,2023-06-07 10:06:20,Expired
R01693,11200699,BT0002,26.14,17.22,2020-01-16 00:18:17,Expired
R01694,12100340,BT0002,10.87,12.97,2023-11-03 09:19:34,Expired
R01695,41400493,BT0002,5.38,10.34,2023-06-29 00:29:26,Expired
R01696,41800177,BT0002,17.5,21.6,2020-09-27 00:00:07,Expired
R01697,11600667,BT0004,10.93,20.42,2023-07-07 20:04:06,Expired
R01698,11501059,BT0004,9.85,26.89,2023-01-28 17:35:14,Expired
R01699,41601217,BT0006,19.76,10.77,2021-01-25 04:06:58,Expired
R01700,11300172,BT0007,24.63,5.54,2024-09-16 06:59:55,Expired
R01701,21301013,BT0006,20.73,27.38,2020-05-22 17:51:48,Expired
R01702,22200504,BT0005,6.68,8.89,2021-11-25 10:14:54,Expired
R01703,11300261,BT0001,8.23,15.03,2022-11-26 09:54:41,Expired
R01704,11200362,BT0001,7.88,8.93,2023-08-31 05:54:00,Expired
R01705,11900862,BT0001,10.66,11.77,2023-06-01 19:13:18,Expired
R01706,41300638,BT0007,9.86,13.62,2022-08-24 02:57:29,Expired
R01707,41900543,BT0003,11.33,18.68,2024-05-02 03:02:29,Expired
R01708,12001158,BT0004,3.09,19.56,2020-11-12 22:17:02,Expired
R01709,21200696,BT0007,10.37,15.29,2020-10-23 16:40:48,Expired
R01710,21600388,BT0004,28.35,12.47,2020-12-03 21:30:57,Expired
R01711,41201009,BT0001,26.09,29.16,2022-12-27 19:47:50,Expired
R01712,21800203,BT0005,23.84,2.56,2021-11-23 16:00:55,Expired
R01713,21700024,BT0003,2.5,12.7,2024-04-24 00:47:35,Expired
R01714,11600791,BT0006,10.37,24.55,2023-01-03 19:08:41,Expired
R01715,41600423,BT0003,6.95,29.94,2023-09-14 10:08:05,Expired
R01716,21200547,BT0001,7.08,28.83,2022-03-20 16:28:04,Expired
R01717,41400227,BT0007,5.26,11.91,2023-09-01 03:59:50,Expired
R01718,11901290,BT0005,21.87,15.69,2022-01-25 06:32:10,Expired
R01719,21400886,BT0003,12.17,25.93,2022-09-11 17:39:41,Expired
R01720,41500220,BT0004,17.77,6.15,2023-07-10 06:46:57,Expired
R01721,41501278,BT0005,10.23,15.24,2023-11-22 07:17:33,Expired
R01722,41700339,BT0002,9.21,5.08,2024-10-31 20:23:20,Expired
R01723,41900241,BT0006,10.1,6.24,2022-06-18 12:53:39,Expired
R01724,42200071,BT0003,22.91,10.47,2021-08-02 02:10:54,Expired
R01725,41800758,BT0003,8.6,20.9,2021-01-25 11:00:25,Expired
R01726,42001123,BT0007,23.74,7.26,2023-12-26 12:41:48,Expired
R01727,41201005,BT0002,8.3,17.66,2021-04-02 10:20:42,Expired
R01728,12200144,BT0006,19.7,7.17,2024-10-02 15:51:48,Expired
R01729,22200013,BT0001,24.0,18.14,2021-01-01 00:51:36,Expired
R01730,42200611,BT0002,7.71,15.88,2021-03-12 11:59:20,Expired
R01731,22100202,BT0003,19.84,5.61,2021-12-02 19:35:44,Expired
R01732,12000090,BT0002,22.28,8.14,2021-09-23 00:41:04,Expired
R01733,41400247,BT0001,7.12,2.96,2020-04-27 18:03:17,Expired
R01734,12200719,BT0006,26.14,18.15,2024-10-14 01:36:12,Expired
R01735,42000003,BT0001,11.25,11.98,2022-08-15 08:39:56,Expired
R01736,41401124,BT0002,28.08,16.47,2022-06-06 01:21:51,Expired
R01737,11601036,BT0002,16.78,18.63,2024-11-07 21:01:57,Expired
R01738,21300534,BT0003,7.65,24.37,2021-04-06 18:03:24,Expired
R01739,41800204,BT0003,23.42,28.51,2024-02-25 18:24:09,Expired
R01740,41201128,BT0007,25.66,28.71,2022-11-30 01:28:08,Expired
R01741,11300626,BT0002,29.17,24.76,2020-12-04 05:27:39,Expired
R01742,11901233,BT0003,16.27,18.33,2022-07-24 15:38:02,Expired
R01743,21200756,BT0001,17.21,8.3,2023-10-21 21:51:23,Expired
R01744,21300746,BT0001,10.03,19.12,2021-02-18 19:55:17,Expired
R01745,11901191,BT0004,16.19,16.11,2023-04-03 13:42:58,Expired
R01746,41600141,BT0005,5.69,11.72,2024-02-08 02:23:12,Expired
R01747,41700625,BT0003,4.6,21.59,2020-11-13 03:35:19,Expired
R01748,21900204,BT0007,4.27,2.84,2020-07-08 02:30:23,Expired
R01749,11701220,BT0003,9.78,29.48,2022-07-05 18:04:45,Expired
R01750,42101006,BT0002,15.84,4.21,2022-09-14 01:49:58,Expired
R01751,41300452,BT0001,7.25,9.94,2020-07-07 14:20:59,Expired
R01752,12200116,BT0001,14.65,10.4,2022-10-02 23:38:43,Expired
R01753,11601129,BT0007,14.53,22.04,2023-09-29 19:14:38,Expired
R01754,42000971,BT0003,4.21,17.98,2022-08-27 14:26:12,Expired
R01755,21800445,BT0005,7.55,14.59,2024-10-18 02:15:10,Expired
R01756,21501223,BT0002,8.59,4.9,2021-04-24 05:04:39,Expired
R01757,21800784,BT0005,3.45,17.99,2024-02-20 01:27:45,Expired
R01758,21500300,BT0004,27.4,13.85,2021-09-26 03:22:53,Expired
R01759,22000323,BT0003,6.83,9.49,2023-09-14 19:58:31,Expired
R01760,21201264,BT0005,13.01,16.36,2021-08-03 09:13:48,Expired
R01761,22200539,BT0005,21.03,24.19,2024-03-07 17:27:04,Expired
R01762,42100497,BT0003,2.92,23.2,2020-07-28 11:29:54,Expired
R01763,11900112,BT0007,10.92,29.85,2023-06-02 11:27:50,Expired
R01764,22200228,BT0001,10.49,26.49,2024-01-24 02:37:56,Expired
R01765,11901290,BT0007,2.7,25.67,2021-11-29 18:55:42,Expired
R01766,11701184,BT0004,19.42,9.28,2020-11-18 07:45:33,Expired
R01767,21900066,BT0001,2.48,20.57,2020-09-08 04:18:17,Expired
R01768,21701045,BT0005,25.1,12.92,2020-09-18 01:39:34,Expired
R01769,21200776,BT0002,2.39,9.76,2021-07-24 11:16:12,Expired
R01770,21500453,BT0002,25.58,13.57,2022-09-29 01:46:57,Expired
R01771,41200401,BT0004,16.41,17.87,2021-06-21 13:21:18,Expired
R01772,22201164,BT0002,8.49,21.83,2021-04-13 07:32:28,Expired
R01773,42000981,BT0003,15.09,4.03,2023-06-01 12:22:38,Expired
R01774,11200550,BT0002,28.78,11.11,2021-05-31 19:16:15,Expired
R01775,41500549,BT0005,20.43,28.27,2020-06-17 00:42:01,Expired
R01776,12000874,BT0005,28.45,14.17,2023-08-02 17:05:55,Expired
R01777,42101178,BT0003,7.2,11.75,2021-02-23 04:14:27,Expired
R01778,12000448,BT0005,4.45,17.18,2020-07-14 21:50:42,Expired
R01779,21801272,BT0005,10.09,28.78,2023-01-16 01:21:05,Expired
R01780,42200205,BT0004,22.7,18.57,2020-08-01 05:32:59,Expired
R01781,22200387,BT0006,16.5,3.52,2023-05-26 22:33:54,Expired
R01782,11400878,BT0007,5.99,25.67,2023-12-30 06:16:53,Expired
R01783,12000656,BT0007,5.07,25.05,2020-06-08 02:28:05,Expired
R01784,41700916,BT0006,26.35,13.27,2024-02-04 20:08:34,Expired
R01785,22100433,BT0001,26.5,19.67,2022-12-07 23:36:39,Expired
R01786,42000594,BT0003,25.74,24.29,2020-09-25 14:39:55,Expired
R01787,21500876,BT0002,23.4,23.58,2020-12-05 20:00:33,Expired
R01788,21900812,BT0005,28.5,23.48,2021-08-07 00:48:10,Expired
R01789,11901114,BT0001,5.48,1.74,2020-09-18 04:23:25,Expired
R01790,21400664,BT0005,2.31,1.73,2023-12-20 10:43:04,Expired
R01791,11600670,BT0003,7.87,4.96,2021-11-11 23:34:48,Expired
R01792,12100933,BT0001,6.69,12.07,2024-07-26 11:16:57,Expired
R01793,22001059,BT0007,21.47,20.01,2022-04-10 07:35:09,Expired
R01794,21201197,BT0002,25.08,29.43,2022-08-16 17:03:12,Expired
R01795,21901137,BT0002,3.56,29.26,2023-03-19 15:30:14,Expired
R01796,21900960,BT0006,16.02,11.11,2023-04-18 13:14:54,Expired
R01797,41900266,BT0001,21.88,14.79,2020-03-26 09:34:33,Expired
R01798,21900153,BT0003,10.95,20.63,2023-05-26 07:26:14,Expired
R01799,42200173,BT0007,23.46,7.33,2023-01-23 03:23:12,Expired
R01800,11700644,BT0003,25.68,3.18,2020-12-09 13:12:51,Expired
R01801,21600492,BT0003,27.68,20.79,2021-03-11 01:07:59,Expired
R01802,41901190,BT0006,28.11,15.83,2023-01-24 01:49:07,Expired
R01803,41600013,BT0006,3.51,7.99,2021-03-17 13:14:53,Expired
R01804,21500733,BT0002,20.17,27.18,2023-06-19 18:13:45,Expired
R01805,41900410,BT0003,18.99,16.76,2024-04-30 09:55:53,Expired
R01806,11400467,BT0004,12.94,8.39,2023-07-07 04:24:16,Expired
R01807,41500764,BT0002,1.68,21.67,2024-06-20 22:02:45,Expired
R01808,21400979,BT0005,3.97,2.19,2020-10-25 13:26:01,Expired
R01809,21401230,BT0007,26.64,13.33,2023-05-05 09:46:09,Expired
R01810,41301115,BT0001,4.96,17.6,2022-05-18 05:14:01,Expired
R01811,21501216,BT0007,24.19,20.16,2022-09-23 11:08:04,Expired
R01812,11700199,BT0007,2.97,25.32,2024-01-13 17:07:56,Expired
R01813,11201289,BT0003,4.66,29.37,2020-05-05 10:28:23,Expired
R01814,41400206,BT0001,14.47,20.66,2022-09-23 06:13:18,Expired
R01815,11600264,BT0006,24.5,19.54,2021-07-06 14:21:22,Expired
R01816,11500623,BT0002,10.32,2.25,2020-01-07 20:42:19,Expired
R01817,11900761,BT0006,20.3,12.0,2020-01-10 16:59:10,Expired
R01818,11501214,BT0005,16.26,27.5,2021-07-12 22:09:03,Expired
R01819,21500510,BT0001,17.72,16.32,2022-04-18 13:20:21,Expired
R01820,22000008,BT0004,17.11,9.9,2022-11-15 11:11:20,Expired
R01821,21301262,BT0006,24.95,29.29,2021-02-11 13:31:00,Expired
R01822,11500043,BT0006,22.18,28.28,2023-04-10 11:15:06,Expired
R01823,12000052,BT0003,21.69,18.29,2020-06-25 09:25:47,Expired
R01824,41700203,BT0004,2.84,10.22,2021-02-12 16:52:10,Expired
R01825,11400190,BT0003,12.32,4.8,2022-02-18 20:14:06,Expired
R01826,41701018,BT0003,4.29,27.75,2023-06-03 09:02:07,Expired
R01827,42000793,BT0003,25.71,27.09,2021-05-11 02:52:37,Expired
R01828,41400085,BT0005,14.98,8.42,2022-08-21 05:13:45,Expired
R01829,21300818,BT0005,20.15,11.0,2023-10-03 11:49:31,Expired
R01830,11701077,BT0003,6.52,24.78,2019-12-23 10:01:55,Expired
R01831,11400764,BT0001,4.03,27.17,2023-02-14 03:47:17,Expired
R01832,11500954,BT0004,23.57,22.2,2024-07-10 13:07:37,Expired
R01833,11600178,BT0001,9.64,28.7,2024-11-22 12:42:55,Expired
R01834,11501079,BT0002,7.05,21.79,2024-07-09 22:53:44,Expired
R01835,41300576,BT0005,6.92,22.0,2021-10-17 20:43:00,Expired
R01836,11900870,BT0004,2.07,10.22,2019-12-20 08:07:46,Expired
R01837,11500030,BT0004,3.56,28.41,2022-10-09 15:13:52,Expired
R01838,21200660,BT0005,29.39,25.21,2021-01-01 18:56:16,Expired
R01839,21901139,BT0006,12.44,4.02,2021-01-04 15:10:13,Expired
R01840,11700811,BT0004,20.14,9.3,2020-03-07 14:44:11,Expired
R01841,12100817,BT0006,12.52,19.32,2022-05-22 20:11:39,Expired
R01842,12100168,BT0005,2.63,5.51,2022-06-02 05:57:00,Expired
R01843,11600433,BT0005,22.49,5.82,2024-09-29 19:30:13,Expired
R01844,22100168,BT0007,8.01,16.42,2024-09-10 00:35:04,Expired
R01845,42100002,BT0005,4.44,21.46,2022-02-03 07:46:46,Expired
R01846,41701018,BT0005,10.07,21.97,2023-04-01 09:38:40,Expired
R01847,41501104,BT0004,21.95,7.34,2021-07-16 17:17:08,Expired
R01848,11200503,BT0003,29.04,1.98,2024-07-15 20:30:00,Expired
R01849,11700687,BT0005,29.76,21.76,2021-07-05 22:54:53,Expired
R01850,21300025,BT0007,28.38,25.3,2024-09-16 23:27:15,Expired
R01851,41500673,BT0003,13.39,21.82,2021-05-12 05:46:19,Expired
R01852,41401240,BT0004,9.85,1.79,2024-10-19 03:25:06,Expired
R01853,11300834,BT0002,11.44,7.45,2024-01-19 22:35:57,Expired
R01854,41300586,BT0003,4.98,27.11,2023-04-26 10:34:55,Expired
R01855,21200293,BT0007,28.87,13.4,2022-11-20 23:19:55,Expired
R01856,21200896,BT0002,11.73,8.71,2024-04-14 18:55:30,Expired
R01857,42200706,BT0007,4.28,6.25,2022-06-11 01:51:23,Expired
R01858,41301104,BT0004,3.12,14.08,2020-08-06 10:14:58,Expired
R01859,41500226,BT0003,14.57,1.68,2024-11-22 08:56:34,Expired
R01860,11700360,BT0004,12.44,10.94,2022-10-27 18:59:46,Expired
R01861,21600020,BT0004,25.55,10.59,2020-11-02 00:43:23,Expired
R01862,21500702,BT0004,15.93,23.66,2021-05-31 17:13:49,Expired
R01863,21501151,BT0006,8.88,2.39,2021-02-18 18:46:37,Expired
R01864,11800273,BT0006,25.35,24.77,2022-04-14 05:23:32,Expired
R01865,11300434,BT0005,20.97,26.9,2023-09-30 07:55:42,Expired
R01866,21200346,BT0003,21.8,10.19,2022-03-10 20:14:16,Expired
R01867,11400850,BT0006,27.1,15.48,2021-02-19 03:12:36,Expired
R01868,12201279,BT0004,12.3,23.18,2023-08-08 19:12:32,Expired
R01869,42100706,BT0006,24.31,13.51,2020-03-02 12:04:27,Expired
R01870,11400831,BT0003,5.16,10.02,2022-02-13 01:01:03,Expired
R01871,12200734,BT0005,18.64,7.15,2020-10-31 16:24:23,Expired
R01872,11300119,BT0007,12.7,14.99,2020-11-17 15:28:13,Expired
R01873,21301081,BT0005,2.73,14.67,2024-08-31 09:12:26,Expired
R01874,11601116,BT0007,26.29,18.91,2024-06-28 05:28:44,Expired
R01875,41400348,BT0005,6.94,10.39,2021-03-21 21:43:18,Expired
R01876,21501152,BT0006,2.57,2.56,2024-10-01 18:38:09,Expired
R01877,41600497,BT0001,29.59,20.82,2024-04-18 23:47:03,Expired
R01878,22200079,BT0005,9.84,5.75,2023-01-19 00:53:50,Expired
R01879,41400430,BT0002,8.27,3.04,2020-02-21 14:33:19,Expired
R01880,11800273,BT0006,24.9,17.52,2020-12-08 06:34:00,Expired
R01881,42000834,BT0007,26.98,14.58,2020-06-07 16:58:36,Expired
R01882,21700726,BT0004,8.59,26.02,2022-09-25 14:10:41,Expired
R01883,41400146,BT0005,27.44,6.14,2020-10-25 22:26:59,Expired
R01884,11500791,BT0005,11.77,26.59,2024-06-13 15:37:15,Expired
R01885,22201014,BT0004,13.19,17.96,2022-11-27 04:10:12,Expired
R01886,11601291,BT0001,7.56,5.18,2020-02-02 17:50:17,Expired
R01887,11900858,BT0002,2.9,2.2,2021-07-20 08:28:22,Expired
R01888,41901230,BT0003,18.43,5.17,2023-10-01 17:22:51,Expired
R01889,12100551,BT0004,24.43,17.79,2021-12-17 20:27:44,Expired
R01890,22101118,BT0004,13.4,18.29,2022-08-31 01:06:04,Expired
R01891,41200906,BT0005,22.05,15.84,2021-07-23 13:37:41,Expired
R01892,21300636,BT0002,24.72,11.88,2022-08-27 15:08:57,Expired
R01893,21500590,BT0002,20.3,6.61,2020-12-16 11:10:54,Expired
R01894,11900027,BT0005,16.36,6.43,2021-07-14 10:47:49,Expired
R01895,41600849,BT0002,11.22,10.86,2020-01-11 21:08:38,Expired
R01896,42000461,BT0003,9.73,21.51,2022-04-19 11:33:28,Expired
R01897,41300711,BT0007,17.24,10.15,2022-10-09 14:35:23,Expired
R01898,41301082,BT0006,25.76,10.92,2023-09-13 21:28:37,Expired
R01899,11701256,BT0002,5.71,12.29,2024-08-22 04:14:18,Expired
R01900,11200787,BT0007,14.55,28.58,2022-11-14 12:20:48,Expired
R01901,12000348,BT0003,5.71,16.45,2024-06-21 21:06:12,Expired
R01902,11701289,BT0004,10.25,22.91,2024-03-15 18:12:40,Expired
R01903,11700902,BT0004,11.18,26.67,2024-02-29 14:51:48,Expired
R01904,12200487,BT0001,8.31,24.99,2023-12-05 04:58:48,Expired
R01905,21900462,BT0006,5.38,10.25,2021-06-15 20:11:51,Expired
R01906,11700703,BT0002,28.02,7.46,2024-12-03 09:13:06,Expired
R01907,21500062,BT0003,7.38,6.65,2021-07-29 18:15:47,Expired
R01908,12000954,BT0004,7.18,25.48,2021-03-19 01:42:50,Expired
R01909,42101006,BT0003,14.87,15.53,2020-02-12 16:31:50,Expired
R01910,41300796,BT0002,10.62,15.96,2024-09-28 19:07:31,Expired
R01911,11701218,BT0006,2.09,2.07,2024-08-15 15:36:10,Expired
R01912,22200618,BT0007,9.02,19.55,2022-03-18 21:27:48,Expired
R01913,41800198,BT0002,3.91,7.23,2024-05-09 04:58:05,Expired
R01914,21600049,BT0002,6.97,28.75,2022-05-12 09:22:37,Expired
