Record_id,G_id,BetType_id,Odds1,Odds2,Lastest_modified,Status
R000002739,21500706,BT00000003,22.35,10.33,2016/1/29 16:16,Expired
R000002740,21500704,BT00000005,2.55,23.34,2016/1/29 18:43,Expired
R000002741,21500705,BT00000002,6.98,16.02,2016/1/29 20:09,Expired
R000002742,21500698,BT00000001,12.04,21.24,2016/1/29 21:28,Expired
R000002743,21500707,BT00000003,18.21,10.86,2016/1/30 15:05,Expired
R000002744,21500707,BT00000005,16.83,7.28,2016/1/30 15:54,Expired
R000002745,21500708,BT00000003,16.15,12.82,2016/1/30 19:14,Expired
R000002746,21500715,BT00000005,16.17,17.35,2016/1/31 11:46,Expired
R000002747,21500715,BT00000003,11.79,8.12,2016/1/31 14:44,Expired
R000002748,21500715,BT00000001,6.31,9.83,2016/1/31 17:20,Expired
R000002749,21500729,BT00000004,3.56,11.5,2016/2/1 01:27,Expired
R000002750,21500725,BT00000005,10.52,18.24,2016/2/1 04:58,Expired
R000002751,21500724,BT00000001,18.77,11.81,2016/2/1 05:20,Expired
R000002752,21500724,BT00000003,2.91,4.39,2016/2/1 05:50,Expired
R000002753,21500726,BT00000005,5,15.98,2016/2/1 07:49,Expired
R000002754,21500724,BT00000005,19.65,10.18,2016/2/1 08:23,Expired
R000002755,21500728,BT00000006,5.26,23.37,2016/2/1 11:49,Expired
R000002756,21500726,BT00000006,11.66,17.43,2016/2/1 12:33,Expired
R000002757,21500726,BT00000002,23.9,23.86,2016/2/1 20:10,Expired
R000002758,21500730,BT00000003,14.57,1.64,2016/2/2 00:58,Expired
R000002759,21500734,BT00000005,23.71,7.38,2016/2/2 02:17,Expired
R000002760,21500730,BT00000007,24.99,17.67,2016/2/2 11:53,Expired
R000002761,21500732,BT00000001,4.6,15.81,2016/2/2 16:32,Expired
R000002762,21500734,BT00000007,8.16,13.15,2016/2/2 16:36,Expired
R000002763,21500733,BT00000007,20.72,23.25,2016/2/2 20:58,Expired
R000002764,21500741,BT00000005,8.26,17.88,2016/2/3 02:27,Expired
R000002765,21500741,BT00000002,17.01,21.56,2016/2/3 03:21,Expired
R000002766,21500739,BT00000004,5.12,3.12,2016/2/3 05:12,Expired
R000002767,21500737,BT00000007,8.58,1.92,2016/2/3 05:55,Expired
R000002768,21500743,BT00000005,7.33,12.32,2016/2/3 11:06,Expired
R000002769,21500742,BT00000005,9.36,19.31,2016/2/3 14:32,Expired
R000002770,21500737,BT00000001,11.39,6.04,2016/2/3 14:54,Expired
R000002771,21500740,BT00000003,11.25,18.29,2016/2/3 17:40,Expired
R000002773,21500747,BT00000007,13.01,19.39,2016/2/4 04:45,Expired
R000002774,21500753,BT00000007,6.96,2.31,2016/2/5 03:05,Expired
R000002775,21500757,BT00000007,16.27,18.99,2016/2/5 03:58,Expired
R000002776,21500752,BT00000005,24.55,19.1,2016/2/5 04:47,Expired
R000002777,21500759,BT00000005,21,3.54,2016/2/5 06:12,Expired
R000002778,21500753,BT00000006,20.36,11.12,2016/2/5 09:20,Expired
R000002779,21500755,BT00000007,17.61,3.51,2016/2/5 11:16,Expired
R000002780,21500756,BT00000005,22.34,16.22,2016/2/5 11:29,Expired
R000002781,21500759,BT00000003,24.79,5.57,2016/2/5 11:51,Expired
R000002782,21500756,BT00000001,8.71,10.7,2016/2/5 20:04,Expired
R000002783,21500760,BT00000007,21.95,10.98,2016/2/6 00:32,Expired
R000002784,21500763,BT00000005,2.06,6.88,2016/2/6 09:10,Expired
R000002785,21500760,BT00000004,15.89,7.06,2016/2/6 14:10,Expired
R000002786,21500762,BT00000007,8.33,16.71,2016/2/6 15:26,Expired
R000002787,21500766,BT00000005,24.33,2.56,2016/2/6 16:42,Expired
R000002789,21500768,BT00000006,17.7,9.85,2016/2/6 22:58,Expired
R000002790,21500771,BT00000002,22.3,8.56,2016/2/7 09:55,Expired
R000002791,21500770,BT00000002,9.42,19.33,2016/2/7 10:18,Expired
R000002792,21500778,BT00000003,20.54,8.73,2016/2/8 02:07,Expired
R000002793,21500774,BT00000002,4.23,8.25,2016/2/8 03:59,Expired
R000002794,21500783,BT00000005,4.02,23.83,2016/2/8 07:25,Expired
R000002795,21500779,BT00000006,24.2,4.16,2016/2/8 08:33,Expired
R000002796,21500781,BT00000004,20.68,22.2,2016/2/8 09:33,Expired
R000002797,21500781,BT00000003,24.03,2.39,2016/2/8 11:03,Expired
R000002799,21500778,BT00000007,10.54,6.26,2016/2/8 17:38,Expired
R000002800,21500774,BT00000005,6.83,4.3,2016/2/8 20:17,Expired
R000002801,21500777,BT00000005,13.57,15.81,2016/2/8 20:52,Expired
R000002802,21500784,BT00000003,3.31,22.9,2016/2/9 00:41,Expired
R000002803,21500786,BT00000007,23.56,14.1,2016/2/9 07:09,Expired
R000002804,21500788,BT00000005,3.11,9.91,2016/2/9 07:40,Expired
R000002805,21500784,BT00000004,7.34,8.11,2016/2/9 11:30,Expired
R000002806,21500799,BT00000007,11.06,12.65,2016/2/10 02:26,Expired
R000002807,21500789,BT00000006,8.42,10.26,2016/2/10 03:46,Expired
R000002808,21500799,BT00000004,3.94,10.64,2016/2/10 08:16,Expired
R000002809,21500797,BT00000004,7.4,17.58,2016/2/10 10:23,Expired
R000002810,21500798,BT00000003,24.32,12.77,2016/2/10 10:38,Expired
R000002811,21500793,BT00000003,18.97,2.09,2016/2/10 11:14,Expired
R000002812,21500792,BT00000004,9.83,8.03,2016/2/10 11:48,Expired
R000002813,21500799,BT00000001,19.23,23.32,2016/2/10 14:19,Expired
R000002814,21500789,BT00000004,20.77,5.34,2016/2/10 20:40,Expired
R000002815,21500791,BT00000001,13.3,14.86,2016/2/10 21:17,Expired
R000002816,21500802,BT00000004,10.61,24.98,2016/2/11 22:17,Expired
R000002817,21500804,BT00000002,9.28,5.35,2016/2/18 00:31,Expired
R000002818,21500803,BT00000006,11.29,14.67,2016/2/18 00:52,Expired
R000002819,21500654,BT00000005,19.7,13.97,2016/2/18 06:24,Expired
R000002820,21500654,BT00000004,3.84,11.96,2016/2/18 13:37,Expired
R000002821,21500803,BT00000007,12.08,17.09,2016/2/18 16:14,Expired
R000002822,21500805,BT00000001,3.16,24.52,2016/2/19 05:27,Expired
R000002823,21500806,BT00000007,8.33,13.52,2016/2/19 07:58,Expired
R000002824,21500818,BT00000001,18.37,12.57,2016/2/19 09:01,Expired
R000002825,21500806,BT00000005,23.19,7.54,2016/2/19 09:21,Expired
R000002826,21500809,BT00000003,20.9,6.18,2016/2/19 10:01,Expired
R000002827,21500814,BT00000005,4.89,7.63,2016/2/19 12:00,Expired
R000002828,21500806,BT00000006,23.39,17.51,2016/2/19 12:07,Expired
R000002829,21500807,BT00000003,2.77,15.44,2016/2/19 13:43,Expired
R000002830,21500815,BT00000005,17.83,8.94,2016/2/19 14:32,Expired
R000002831,21500817,BT00000003,23.35,19.17,2016/2/19 20:30,Expired
R000002832,21500818,BT00000007,22.56,18.44,2016/2/19 21:31,Expired
R000002833,21500817,BT00000004,22.71,22.75,2016/2/19 21:34,Expired
R000002834,21500806,BT00000003,19.82,7.4,2016/2/19 22:51,Expired
R000002835,21500819,BT00000007,10.63,17.16,2016/2/20 06:54,Expired
R000002836,21500821,BT00000007,15.47,23.68,2016/2/20 18:53,Expired
R000002837,21500822,BT00000003,23.64,19.81,2016/2/20 21:20,Expired
R000002838,21500831,BT00000004,23.22,21.46,2016/2/21 07:55,Expired
R000002839,21500830,BT00000001,24.28,8.96,2016/2/21 15:28,Expired
R000002840,21500825,BT00000006,4.9,14.47,2016/2/21 16:37,Expired
R000002841,21500827,BT00000006,2.05,3.5,2016/2/21 16:56,Expired
R000002842,21500830,BT00000002,22.33,15.74,2016/2/21 18:10,Expired
R000002843,21500829,BT00000003,19.58,10.63,2016/2/21 22:03,Expired
R000002844,21500834,BT00000002,8.41,4.29,2016/2/22 00:41,Expired
R000002845,21500838,BT00000006,2.2,21.54,2016/2/22 01:10,Expired
R000002846,21500836,BT00000001,12.24,17.17,2016/2/22 01:45,Expired
R000002847,21500838,BT00000007,13.24,3.19,2016/2/22 05:28,Expired
R000002848,21500835,BT00000006,15.54,4.64,2016/2/22 08:36,Expired
R000002849,21500835,BT00000003,8.51,13.91,2016/2/22 12:49,Expired
R000002850,21500835,BT00000005,18.83,22.75,2016/2/22 18:13,Expired
R000002851,21500833,BT00000006,18.89,6.49,2016/2/22 18:34,Expired
R000002852,21500839,BT00000004,16.29,24.15,2016/2/22 20:55,Expired
R000002853,21500842,BT00000001,23.06,22.5,2016/2/23 05:46,Expired
R000002854,21500842,BT00000006,7.37,19.61,2016/2/23 06:00,Expired
R000002855,21500842,BT00000005,6.56,16.81,2016/2/23 07:21,Expired
R000002856,21500842,BT00000003,9.1,4.18,2016/2/23 09:49,Expired
R000002857,21500843,BT00000006,23.88,18.08,2016/2/23 13:51,Expired
R000002858,21500844,BT00000001,16.16,3.19,2016/2/23 16:12,Expired
R000002859,21500841,BT00000004,22.76,12.98,2016/2/23 19:47,Expired
R000002860,21500843,BT00000003,21,7.45,2016/2/23 22:06,Expired
R000002861,21500852,BT00000004,17.01,11.8,2016/2/24 00:42,Expired
R000002862,21500851,BT00000003,19.02,2.24,2016/2/24 01:01,Expired
R000002863,21500853,BT00000001,17.08,24.82,2016/2/24 02:23,Expired
R000002865,21500845,BT00000007,24.52,5.2,2016/2/24 04:18,Expired
R000002866,21500850,BT00000004,22.17,5.89,2016/2/24 05:35,Expired
R000002867,21500849,BT00000005,23.92,21.35,2016/2/24 12:43,Expired
R000002868,21500849,BT00000007,2.24,10.5,2016/2/24 12:50,Expired
R000002869,21500851,BT00000007,2.74,24.71,2016/2/24 17:01,Expired
R000002870,21500846,BT00000005,21.29,4.62,2016/2/24 18:26,Expired
R000002871,21500857,BT00000007,17.14,19.29,2016/2/25 12:26,Expired
R000002872,21500857,BT00000001,10.85,19.77,2016/2/25 19:03,Expired
R000002873,21500861,BT00000002,1.7,13.28,2016/2/26 03:48,Expired
R000002874,21500867,BT00000005,18.57,8.43,2016/2/26 03:56,Expired
R000002875,21500867,BT00000007,14.73,15.01,2016/2/26 06:47,Expired
R000002876,21500865,BT00000005,9.32,6.27,2016/2/26 10:29,Expired
R000002877,21500862,BT00000003,9.68,23.63,2016/2/26 10:59,Expired
R000002878,21500868,BT00000004,13.46,24.63,2016/2/26 20:22,Expired
R000002879,21500874,BT00000003,11.42,7.06,2016/2/27 15:43,Expired
R000002880,21500880,BT00000006,13.6,19.28,2016/2/28 05:03,Expired
R000002881,21500877,BT00000004,7.05,13.04,2016/2/28 06:06,Expired
R000002882,21500883,BT00000007,15.2,10.05,2016/2/28 11:47,Expired
R000002883,21500879,BT00000004,12.09,18.43,2016/2/28 14:55,Expired
R000002884,21500881,BT00000001,5.91,15.23,2016/2/28 15:12,Expired
R000002885,21500877,BT00000006,15.25,11.34,2016/2/28 22:44,Expired
R000002886,21500885,BT00000003,5.05,10.32,2016/2/29 02:47,Expired
R000002887,21500888,BT00000003,21.28,6.71,2016/2/29 15:00,Expired
R000002888,21500890,BT00000006,21.07,7.88,2016/2/29 15:30,Expired
R000002889,21500890,BT00000007,2.84,16.27,2016/2/29 19:23,Expired
R000002890,21500890,BT00000004,13.37,21.78,2016/2/29 23:03,Expired
R000002891,21500886,BT00000002,17.68,2.12,2016/2/29 23:07,Expired
R000002892,21500894,BT00000003,11.11,6.93,2016/3/1 05:45,Expired
R000002893,21500896,BT00000005,22.81,7.18,2016/3/1 08:48,Expired
R000002894,21500895,BT00000005,12.22,8.99,2016/3/1 13:42,Expired
R000002895,21500891,BT00000001,20.09,5.08,2016/3/1 16:47,Expired
R000002897,21500895,BT00000001,2.02,11.19,2016/3/1 21:20,Expired
R000002898,21500906,BT00000006,4.48,5.99,2016/3/2 09:32,Expired
R000002899,21500898,BT00000005,18.17,5.01,2016/3/2 11:57,Expired
R000002900,21500903,BT00000004,11.23,8.47,2016/3/2 12:17,Expired
R000002901,21500903,BT00000003,23.09,6.62,2016/3/2 14:03,Expired
R000002902,21500898,BT00000004,12.75,15.27,2016/3/2 14:56,Expired
R000002903,21500906,BT00000005,15.3,16.13,2016/3/2 17:49,Expired
R000002904,21500906,BT00000007,13.08,17.8,2016/3/2 18:05,Expired
R000002905,21500910,BT00000005,13.48,4.1,2016/3/3 00:48,Expired
R000002906,21500910,BT00000007,13.3,21.82,2016/3/3 13:19,Expired
R000002907,21500910,BT00000004,5.68,10.95,2016/3/3 18:40,Expired
R000002908,21500914,BT00000003,20.25,3.65,2016/3/4 02:18,Expired
R000002909,21500921,BT00000007,1.85,19.14,2016/3/4 05:05,Expired
R000002910,21500921,BT00000003,17.35,6.3,2016/3/4 14:58,Expired
R000002911,21500918,BT00000002,22.03,5.46,2016/3/4 23:18,Expired
R000002912,21500925,BT00000004,1.71,3.44,2016/3/5 06:08,Expired
R000002913,21500924,BT00000006,10.69,14.48,2016/3/5 10:28,Expired
R000002914,21500927,BT00000005,7.92,13.41,2016/3/5 13:09,Expired
R000002915,21500924,BT00000001,17.19,11.93,2016/3/5 20:01,Expired
R000002916,21500923,BT00000002,17.14,23.27,2016/3/5 23:04,Expired
R000002917,21500934,BT00000001,8.74,19.01,2016/3/6 09:25,Expired
R000002918,21500933,BT00000006,6.51,23.44,2016/3/6 13:13,Expired
R000002919,21500935,BT00000001,13.61,7.17,2016/3/6 16:00,Expired
R000002920,21500935,BT00000003,10.57,15.05,2016/3/6 19:55,Expired
R000002921,21500938,BT00000007,5.7,21.12,2016/3/7 02:35,Expired
R000002922,21500938,BT00000002,3.89,8.49,2016/3/7 07:44,Expired
R000002923,21500938,BT00000005,3.36,19.06,2016/3/7 11:24,Expired
R000002924,21500938,BT00000006,16.25,12.61,2016/3/7 17:02,Expired
R000002925,21500939,BT00000001,17.52,19.11,2016/3/7 17:42,Expired
R000002926,21500940,BT00000004,16.42,3.04,2016/3/7 19:02,Expired
R000002927,21500942,BT00000001,15.98,15.03,2016/3/7 19:26,Expired
R000002928,21500940,BT00000007,10.97,7.51,2016/3/7 23:36,Expired
R000002929,21500946,BT00000003,8.63,17.17,2016/3/8 03:37,Expired
R000002930,21500945,BT00000005,4.04,23.41,2016/3/8 04:59,Expired
R000002931,21500946,BT00000005,5.03,16.48,2016/3/8 16:07,Expired
R000002932,21500947,BT00000002,19.63,3.46,2016/3/8 20:35,Expired
R000002933,21500957,BT00000004,1.81,14.07,2016/3/9 03:08,Expired
R000002934,21500957,BT00000006,17.74,8.13,2016/3/9 08:07,Expired
R000002935,21500954,BT00000001,18.95,2.17,2016/3/9 13:33,Expired
R000002936,21500951,BT00000003,14.43,8.16,2016/3/9 20:03,Expired
R000002937,21500955,BT00000001,22.68,19.13,2016/3/9 23:34,Expired
R000002938,21500962,BT00000005,10.48,18.33,2016/3/10 20:12,Expired
R000002939,21500962,BT00000002,24.29,10.02,2016/3/10 23:33,Expired
R000002940,21500967,BT00000006,13.33,22.14,2016/3/11 03:48,Expired
R000002941,21500968,BT00000003,16.97,20.5,2016/3/11 08:18,Expired
R000002942,21500972,BT00000005,2.57,6.18,2016/3/11 17:23,Expired
R000002943,21500965,BT00000002,2.99,24.23,2016/3/11 22:19,Expired
R000002944,21500974,BT00000002,17.64,24.35,2016/3/12 03:13,Expired
R000002945,21500974,BT00000006,16.41,24.03,2016/3/12 05:18,Expired
R000002946,21500982,BT00000006,7.59,24.76,2016/3/12 06:02,Expired
R000002947,21500980,BT00000004,6.51,5.31,2016/3/12 08:56,Expired
R000002948,21500979,BT00000002,13.55,19.98,2016/3/12 09:41,Expired
R000002949,21500982,BT00000002,19.15,4.95,2016/3/12 11:59,Expired
R000002950,21500980,BT00000002,16.48,16.52,2016/3/12 12:30,Expired
R000002951,21500981,BT00000004,1.65,2.87,2016/3/12 15:16,Expired
R000002952,21500973,BT00000005,9.13,2.68,2016/3/12 20:21,Expired
R000002953,21500995,BT00000004,17.28,24.28,2016/3/14 09:23,Expired
R000002954,21500994,BT00000006,12.74,16.5,2016/3/14 09:44,Expired
R000002955,21501002,BT00000003,14.53,7.25,2016/3/15 05:33,Expired
R000002956,21500997,BT00000005,10.44,10.76,2016/3/15 10:42,Expired
R000002957,21501001,BT00000003,18.92,6.98,2016/3/15 13:01,Expired
R000002958,21501002,BT00000006,11.71,6.47,2016/3/15 13:19,Expired
R000002959,21501003,BT00000006,20.95,3.15,2016/3/16 03:53,Expired
R000002960,21501006,BT00000003,14.8,7.83,2016/3/16 05:35,Expired
R000002961,21501009,BT00000003,17.58,5.65,2016/3/16 08:16,Expired
R000002962,21501003,BT00000007,22.19,2.33,2016/3/16 08:40,Expired
R000002963,21501007,BT00000001,2.63,19.63,2016/3/16 10:50,Expired
R000002964,21501009,BT00000006,15.88,3.28,2016/3/16 19:41,Expired
R000002965,21501004,BT00000003,10.1,10.74,2016/3/16 22:14,Expired
R000002966,21501018,BT00000003,16.38,24.51,2016/3/17 11:43,Expired
R000002967,21501018,BT00000007,3.01,11.12,2016/3/17 11:47,Expired
R000002968,21501015,BT00000003,12.76,6.89,2016/3/17 14:27,Expired
R000002969,21501012,BT00000006,15.84,15.86,2016/3/17 22:44,Expired
R000002970,21501021,BT00000007,12.05,15.66,2016/3/18 01:02,Expired
R000002971,21501027,BT00000001,22.12,21.41,2016/3/18 06:21,Expired
R000002972,21501023,BT00000007,8.36,11.66,2016/3/18 22:31,Expired
R000002973,21501033,BT00000002,17.77,2,2016/3/19 00:00,Expired
R000002974,21501029,BT00000005,21.82,19.5,2016/3/19 01:05,Expired
R000002975,21501029,BT00000001,8.17,6.49,2016/3/19 07:10,Expired
R000002976,21501030,BT00000001,14,4.76,2016/3/19 12:42,Expired
R000002977,21501030,BT00000006,9.46,6.23,2016/3/19 20:09,Expired
R000002978,21501036,BT00000004,12.18,6.7,2016/3/19 22:32,Expired
R000002979,21501037,BT00000002,6.36,10.46,2016/3/20 02:13,Expired
R000002980,21501038,BT00000001,5.74,23.47,2016/3/20 02:19,Expired
R000002981,21501040,BT00000007,21.84,4.42,2016/3/20 11:52,Expired
R000002982,21501038,BT00000004,9.21,12.61,2016/3/20 19:30,Expired
R000002983,21501040,BT00000002,5.32,15.86,2016/3/20 20:32,Expired
R000002984,21501041,BT00000005,4.53,3.23,2016/3/20 23:33,Expired
R000002985,21501046,BT00000002,14.66,19.66,2016/3/21 00:06,Expired
R000002986,21501051,BT00000001,18.74,10.34,2016/3/21 05:46,Expired
R000002987,21501051,BT00000005,11.42,19.39,2016/3/21 06:41,Expired
R000002988,21501043,BT00000005,10.61,19.14,2016/3/21 13:46,Expired
R000002990,21501055,BT00000001,17.98,13.37,2016/3/22 00:30,Expired
R000002991,21501052,BT00000003,21.89,24.09,2016/3/22 01:30,Expired
R000002992,21501063,BT00000003,12.91,9.41,2016/3/23 00:22,Expired
R000002993,21501064,BT00000006,22.08,7.31,2016/3/23 00:50,Expired
R000002994,21501058,BT00000002,18.45,21.71,2016/3/23 02:04,Expired
R000002995,21501063,BT00000002,15.97,9.14,2016/3/23 03:11,Expired
R000002996,21501066,BT00000004,8.17,6.21,2016/3/23 05:07,Expired
R000002997,21501066,BT00000006,12.25,22.64,2016/3/23 14:51,Expired
R000002998,21501057,BT00000004,10.52,13.37,2016/3/23 19:51,Expired
R000002999,21501057,BT00000005,17.81,5.42,2016/3/23 20:41,Expired
R000003000,21501068,BT00000005,18.69,13.95,2016/3/24 02:43,Expired
R000003001,21501070,BT00000002,3.89,1.54,2016/3/24 10:24,Expired
R000003002,21501068,BT00000003,6.62,9.23,2016/3/24 16:49,Expired
R000003003,21501068,BT00000002,14.75,18.06,2016/3/24 19:17,Expired
R000003004,21501070,BT00000006,24.12,17.28,2016/3/24 20:52,Expired
R000003005,21501072,BT00000005,19.2,7.24,2016/3/24 21:14,Expired
R000003006,21501071,BT00000007,23.75,22.45,2016/3/24 22:12,Expired
R000003007,21501073,BT00000005,17.14,7.2,2016/3/25 05:53,Expired
R000003008,21501073,BT00000007,9.92,22.85,2016/3/25 13:55,Expired
R000003009,21501073,BT00000002,11.83,24.09,2016/3/25 17:44,Expired
R000003010,21501073,BT00000001,11.9,5.98,2016/3/25 21:31,Expired
R000003011,21501076,BT00000004,15.28,6.79,2016/3/25 22:33,Expired
R000003012,21501091,BT00000002,4.24,14.49,2016/3/26 01:03,Expired
R000003013,21501089,BT00000001,7.57,19.21,2016/3/26 06:41,Expired
R000003014,21501083,BT00000006,6.02,22.66,2016/3/26 07:10,Expired
R000003015,21501087,BT00000003,9.57,4.18,2016/3/26 07:46,Expired
R000003016,21501086,BT00000002,16.01,2.94,2016/3/26 10:23,Expired
R000003017,21501082,BT00000005,14.03,19.59,2016/3/26 11:34,Expired
R000003018,21501089,BT00000002,11.84,24.72,2016/3/26 13:44,Expired
R000003019,21501082,BT00000001,6.67,21.79,2016/3/26 14:04,Expired
R000003020,21501084,BT00000002,19.14,9.92,2016/3/26 14:29,Expired
R000003021,21501091,BT00000007,12.38,8.25,2016/3/26 22:46,Expired
R000003022,21501094,BT00000001,12.21,24.25,2016/3/27 09:11,Expired
R000003023,21501096,BT00000005,8.19,11.72,2016/3/27 13:15,Expired
R000003024,21501096,BT00000001,23.88,7.76,2016/3/27 20:35,Expired
R000003025,21501104,BT00000004,22.37,23.2,2016/3/28 00:42,Expired
R000003026,21501101,BT00000003,19.15,7.28,2016/3/28 02:44,Expired
R000003027,21501102,BT00000001,4,22.96,2016/3/28 10:07,Expired
R000003028,21501106,BT00000007,9.01,21.8,2016/3/28 16:19,Expired
R000003029,21501103,BT00000005,24.64,3.41,2016/3/28 18:12,Expired
R000003030,21501104,BT00000003,8.91,15.34,2016/3/28 19:44,Expired
R000003031,21501102,BT00000006,18.29,21.99,2016/3/28 20:48,Expired
R000003032,21501098,BT00000007,2.33,11.12,2016/3/28 21:47,Expired
R000003033,21501108,BT00000006,5.76,19.49,2016/3/29 02:18,Expired
R000003034,21501108,BT00000001,4.5,24.42,2016/3/29 08:09,Expired
R000003035,21501118,BT00000004,10.57,7.95,2016/3/30 09:18,Expired
R000003036,21501116,BT00000007,14.54,16.91,2016/3/30 11:39,Expired
R000003037,21501113,BT00000007,8.04,17.21,2016/3/30 20:21,Expired
R000003038,21501114,BT00000006,10.39,9.27,2016/3/30 20:50,Expired
R000003039,21501121,BT00000002,9.32,5.18,2016/3/30 23:03,Expired
R000003040,21501122,BT00000001,8.73,8.53,2016/3/31 11:41,Expired
R000003041,21501125,BT00000005,7.68,16.55,2016/3/31 19:12,Expired
R000003042,21501128,BT00000001,20.77,9.18,2016/4/1 04:32,Expired
R000003043,21501135,BT00000001,10.28,11.82,2016/4/1 05:40,Expired
R000003044,21501134,BT00000005,24.3,23.66,2016/4/1 13:54,Expired
R000003045,21501137,BT00000005,3.76,13.68,2016/4/1 14:07,Expired
R000003046,21501131,BT00000001,7.2,21.54,2016/4/1 14:09,Expired
R000003047,21501130,BT00000004,3.56,10.62,2016/4/1 14:42,Expired
R000003048,21501129,BT00000005,19.18,16.22,2016/4/1 15:56,Expired
R000003049,21501137,BT00000004,4.35,18.15,2016/4/1 17:21,Expired
R000003050,21501131,BT00000007,9.82,13.1,2016/4/1 18:31,Expired
R000003052,21501134,BT00000006,12.37,18.19,2016/4/1 19:32,Expired
R000003053,21501140,BT00000001,12.9,11.85,2016/4/2 01:06,Expired
R000003054,21501138,BT00000002,9.74,12.13,2016/4/2 09:14,Expired
R000003056,21501141,BT00000007,15.25,4.37,2016/4/2 19:23,Expired
R000003057,21501140,BT00000002,22.06,14.57,2016/4/2 21:30,Expired
R000003058,21501149,BT00000005,7.02,13.06,2016/4/3 06:29,Expired
R000003059,21501143,BT00000003,2.18,2.23,2016/4/3 08:14,Expired
R000003060,21501145,BT00000001,19.03,6.09,2016/4/3 14:30,Expired
R000003061,21501145,BT00000007,2.32,6.99,2016/4/3 16:15,Expired
